Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
iris,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.008000000000000002,0.021705094128132943,1.7999999999999998,4.604345773288535,23.77443751081735,0.2677070568645459,23.506730453952805,1.5849625007211567,0.01784713712430306,1.5671153635968538,23.506730453952798,1.567115363596853,98.87397101722071,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021,0.001,0.03125,0.0,31.25,0.0,102555.0,10633.0,2353.0,100.0,37.777777777777786,?,?,?,?,-1.0
iris,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.061777777777777786,0.20682789409984761,13.899999999999999,43.87482193696061,23.77443751081735,3.8404770376417314,19.933960473175617,1.5849625007211567,0.25603180250944874,1.3289306982117077,20.818128174523054,1.3878752116348703,87.56517652647227,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356267,0.9866666666666667,0.9777777777777776,0.9326599326599326,0.9333333333333333,0.027,0.008,0.03125,0.0,31.25,0.0,90598.0,10633.0,2353.0,100.0,37.77777777777778,?,?,?,?,-1.0
iris,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.040000000000000015,0.1732050807568877,9.000000000000002,36.74234614174766,23.77443751081735,2.591267794668693,21.183169716148658,1.5849625007211567,0.1727511863112462,1.4122113144099104,21.773480088195395,1.4515653392130263,91.58357617625434,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356267,1.0,1.0,0.9326599326599326,0.9333333333333333,0.052,0.001,0.015625,0.0,15.625,0.0,96373.0,10633.0,2353.0,100.0,35.55555555555555,?,?,?,?,-1.0
iris,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.013333333333333336,0.042058160788233344,2.9999999999999996,8.921883209278183,23.77443751081735,0.46476319946044703,23.309674311356904,1.5849625007211567,0.030984213297363134,1.5539782874237935,23.3096743113569,1.5539782874237933,98.0451137939689,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027,0.001,0.015625,0.0,15.625,0.0,103721.0,10633.0,2353.0,100.0,37.777777777777764,?,?,?,?,-1.0
iris,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.084,0.2763974593869407,18.899999999999995,58.632755350571735,23.77443751081735,8.646166350461925,15.128271160355425,1.5849625007211567,0.576411090030795,1.0085514106903617,19.60575285846467,1.3070501905643113,82.46568546382672,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.9047619047619048,0.8666666666666667,0.861111111111111,0.821011909068334,0.9866666666666667,0.9777777777777776,0.861111111111111,0.8666666666666667,0.026,0.001,0.03125,0.0,31.25,0.0,88046.0,10633.0,2353.0,93.33333333333333,35.55555555555555,?,?,?,?,-1.0
iris,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0022222222222222235,0.0055777335102271735,0.5000000000000001,1.1832159566199236,23.77443751081735,0.07264505474486178,23.70179245607249,1.5849625007211567,0.004843003649657452,1.5801194970714993,23.701792456072486,1.5801194970714991,99.69444049007758,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.031,0.001,0.03125,0.0,31.25,0.0,105866.0,10633.0,2353.0,100.0,33.33333333333333,?,?,?,?,-1.0
iris,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.07688888888888888,0.23902580055996744,17.299999999999994,50.705029336348865,23.77443751081735,7.087698539164549,16.6867389716528,1.5849625007211567,0.4725132359443033,1.1124492647768534,20.189816505644725,1.3459877670429816,84.92237301706244,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.9866666666666667,0.9777777777777776,0.8666666666666668,0.8666666666666667,0.023,0.001,0.015625,0.0,15.625,0.0,82480.0,10633.0,2353.0,93.33333333333333,37.77777777777778,?,?,?,?,-1.0
iris,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.05511111111111111,0.18196458751941574,12.399999999999997,38.60051813123756,23.77443751081735,2.815598733769415,20.958838777047934,1.5849625007211567,0.18770658225129433,1.3972559184698623,21.068898040522814,1.4045932027015209,88.61996432486144,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356267,1.0,1.0,0.9326599326599326,0.9333333333333333,0.033,0.001,0.03125,0.0,31.25,0.0,102445.0,10633.0,2353.0,100.0,37.777777777777764,?,?,?,?,-1.0
iris,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.035555555555555556,0.15234463853017238,7.999999999999997,32.31717809462948,23.77443751081735,1.954767745204438,21.81966976561291,1.5849625007211567,0.13031784968029586,1.4546446510408608,21.960177220220128,1.464011814681342,92.36886134626009,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356268,1.0,1.0,0.9326599326599327,0.9333333333333333,0.031,0.002,0.0,0.0,0.0,0.0,97671.0,10633.0,2353.0,100.0,37.777777777777786,?,?,?,?,-1.0
iris,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02888888888888889,0.09191783770786219,6.499999999999999,19.498717906570164,23.77443751081735,1.1217150468468553,22.652722463970495,1.5849625007211567,0.07478100312312369,1.510181497598033,22.65272246397049,1.5101814975980328,95.2818440127701,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.031,0.004,0.015625,0.0,15.625,0.0,101367.0,10633.0,2353.0,100.0,40.0,?,?,?,?,-1.0
iris,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.10266666666666666,0.28396400397859506,23.09999999999999,60.23786184784449,23.77443751081735,8.394359877398601,15.380077633418749,1.5849625007211567,0.5596239918265734,1.0253385088945832,18.910087495197672,1.2606724996798448,79.53957895573174,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.9047619047619048,0.8666666666666667,0.861111111111111,0.821011909068334,0.9466666666666669,0.9174603174603175,0.861111111111111,0.8666666666666667,0.025,0.001,0.03125,0.0,31.25,0.0,76243.0,10633.0,2353.0,93.33333333333333,39.99999999999999,?,?,?,?,-1.0
iris,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.012888888888888892,0.03788872596902086,2.9,8.037412518964047,23.77443751081735,0.443920061961735,23.330517448855616,1.5849625007211567,0.029594670797449,1.5553678299237077,23.330517448855616,1.5553678299237077,98.13278416467371,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029,0.0,0.015625,0.0,15.625,0.0,99761.0,10633.0,2353.0,100.0,37.777777777777764,?,?,?,?,-1.0
iris,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.09555555555555556,0.27008640592718963,21.499999999999993,57.29397874122549,23.77443751081735,7.812761786037641,15.96167572477971,1.5849625007211567,0.5208507857358428,1.0641117149853139,19.139700257815086,1.2759800171876725,80.50537578063219,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.9733333333333334,0.9565079365079365,0.8666666666666668,0.8666666666666667,0.036,0.004,0.03125,0.0,31.25,0.0,78509.0,10633.0,2353.0,93.33333333333333,37.77777777777778,?,?,?,?,-1.0
iris,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.04933333333333334,0.15847888047167533,11.099999999999998,33.61844731691218,23.77443751081735,2.2551500205483435,21.519287490269008,1.5849625007211567,0.1503433347032229,1.434619166017934,21.519287490269,1.4346191660179335,90.51439168845842,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.9866666666666667,0.9777777777777776,0.8666666666666668,0.8666666666666667,0.044,0.001,0.03125,0.0,31.25,0.0,99563.0,10633.0,2353.0,100.0,37.77777777777778,?,?,?,?,-1.0
iris,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.002222222222222223,0.0069920589878010135,0.5000000000000001,1.483239697419133,23.77443751081735,0.07294248697782724,23.701495023839524,1.5849625007211567,0.0048628324651884824,1.5800996682559683,23.701495023839524,1.5800996682559683,99.69318943110792,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.033,0.0,0.03125,0.0,31.25,0.0,109342.0,10633.0,2353.0,100.0,33.33333333333333,?,?,?,?,-1.0
iris,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.03866666666666666,0.14674240468703426,8.699999999999996,31.128764832546757,23.77443751081735,1.9354482062911285,21.838989304526223,1.5849625007211567,0.12902988041940858,1.4559326203017482,21.86931384138302,1.4579542560922012,91.98667195147098,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356268,1.0,1.0,0.9326599326599327,0.9333333333333333,0.025,0.001,0.015625,0.0,15.625,0.0,98034.0,10633.0,2353.0,100.0,37.77777777777778,?,?,?,?,-1.0
iris,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.004444444444444446,0.013662601021279471,1.0000000000000002,2.8982753492378888,23.77443751081735,0.1473938401924606,23.62704367062489,1.5849625007211567,0.009826256012830707,1.575136244708326,23.62704367062489,1.575136244708326,99.38003227152946,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026,0.001,0.03125,0.0,31.25,0.0,102434.0,10633.0,2353.0,100.0,33.33333333333333,?,?,?,?,-1.0
iris,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.016444444444444446,0.05019960159204453,3.6999999999999993,10.648943609579305,23.77443751081735,0.5805786861815636,23.193858824635786,1.5849625007211567,0.03870524574543757,1.546257254975719,23.193858824635782,1.5462572549757188,97.5579708839908,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021,0.0,0.015625,0.0,15.625,0.0,102071.0,10633.0,2353.0,100.0,37.77777777777778,?,?,?,?,-1.0
iris,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.05022222222222222,0.2090082401352742,11.299999999999994,44.33734317705561,23.77443751081735,5.878321443411747,17.896116067405604,1.5849625007211567,0.3918880962274498,1.193074404493707,21.39919360139753,1.4266129067598354,90.00925297038432,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356268,1.0,1.0,0.9326599326599327,0.9333333333333333,0.029,0.001,0.03125,0.0,31.25,0.0,97506.0,10633.0,2353.0,93.33333333333333,35.55555555555555,?,?,?,?,-1.0
iris,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0017777777777777785,0.00666666666666667,0.4,1.4142135623730956,23.77443751081735,0.05844291728271214,23.71599459353464,1.5849625007211567,0.0038961944855141427,1.5810663062356425,23.715994593534635,1.5810663062356423,99.75417749733879,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027,0.001,0.015625,0.0,15.625,0.0,99376.0,10633.0,2353.0,100.0,33.33333333333333,?,?,?,?,-1.0
iris,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010222222222222223,0.039384147967311815,2.2999999999999994,8.354639429682168,23.77443751081735,0.360304766600418,23.414132744216932,1.5849625007211567,0.0240203177733612,1.5609421829477954,23.414132744216932,1.5609421829477954,98.4844866826545,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.001,0.015625,0.0,15.625,0.0,104007.0,10633.0,2353.0,100.0,35.55555555555555,?,?,?,?,-1.0
iris,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,12.0,3.0,0.0,80.0,20.0,0.0,0.7000000000000001,0.11688888888888889,0.2873557609189928,26.29999999999999,60.95736214765203,23.77443751081735,7.059187899573746,16.715249611243603,1.5849625007211567,0.4706125266382497,1.1143499740829068,17.926856193946257,1.1951237462630837,75.40391307171642,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.1,0.9,0.2,0.8055555555555555,0.8,0.7979797979797979,0.7034506866928839,0.9599999999999999,0.9352380952380952,0.7979797979797979,0.8,0.059,0.002,0.015625,0.0,15.625,0.0,83426.0,10633.0,2353.0,100.0,42.222222222222214,?,?,?,?,-1.0
iris,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.022222222222222223,0.08490517586630916,4.999999999999998,18.01110768387108,23.77443751081735,0.8796215153520035,22.894815995465347,1.5849625007211567,0.058641434356800234,1.5263210663643565,22.894815995465347,1.5263210663643565,96.30013742721873,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025,0.002,0.015625,0.015625,15.625,15.625,100773.0,10633.0,2353.0,100.0,37.77777777777778,?,?,?,?,-1.0
iris,5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.004000000000000002,0.014142135623730958,0.9000000000000001,3.0000000000000013,23.77443751081735,0.13321068568468447,23.641226825132666,1.5849625007211567,0.008880712378978965,1.5760817883421778,23.641226825132666,1.5760817883421778,99.43968943271919,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047,0.001,0.03125,0.0,31.25,0.0,104326.0,10633.0,2353.0,100.0,35.55555555555555,?,?,?,?,-1.0
iris,5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.04044444444444444,0.19184484471688168,9.099999999999996,40.69643719049617,23.77443751081735,3.4739311883324127,20.30050632248494,1.5849625007211567,0.23159541255549418,1.3533670881656625,21.740574058951065,1.449371603930071,91.44516689010675,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356267,1.0,1.0,0.9326599326599326,0.9333333333333333,0.022,0.001,0.015625,0.0,15.625,0.0,91863.0,10633.0,2353.0,100.0,35.55555555555555,?,?,?,?,-1.0
iris,5,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.010666666666666666,0.04141926551202418,2.399999999999999,8.786353054595518,23.77443751081735,0.3780067683338768,23.396430742483474,1.5849625007211567,0.025200451222258453,1.5597620494988982,23.39643074248347,1.559762049498898,98.41002855204508,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.033,0.001,0.03125,0.0,31.25,0.0,99849.0,10633.0,2353.0,100.0,35.55555555555555,?,?,?,?,-1.0
iris,5,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.025333333333333333,0.062218253841707184,5.6999999999999975,13.198484761517133,23.77443751081735,0.8939972740144148,22.880440236802936,1.5849625007211567,0.05959981826762765,1.5253626824535291,22.88044023680293,1.5253626824535287,96.23967013475017,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03,0.001,0.03125,0.0,31.25,0.0,99607.0,10633.0,2353.0,100.0,40.0,?,?,?,?,-1.0
iris,5,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.06711111111111111,0.22963739532866445,15.099999999999994,48.71344783527439,23.77443751081735,5.240043128158135,18.534394382659215,1.5849625007211567,0.34933620854387565,1.235626292177281,20.512630408367556,1.3675086938911705,86.28019232435815,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.9047619047619048,0.8666666666666667,0.861111111111111,0.821011909068334,1.0,1.0,0.861111111111111,0.8666666666666667,0.026,0.001,0.015625,0.0,15.625,0.0,89223.0,10633.0,2353.0,100.0,37.777777777777764,?,?,?,?,-1.0
iris,5,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.07333333333333333,0.23768326262766867,16.499999999999993,50.42023403357028,23.77443751081735,6.439145720971967,17.33529178984538,1.5849625007211567,0.4292763813981312,1.1556861193230255,20.268203825044235,1.3512135883362824,85.2520856311415,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.9047619047619048,0.8666666666666667,0.861111111111111,0.821011909068334,0.9866666666666667,0.9777777777777776,0.861111111111111,0.8666666666666667,0.046,0.001,0.015625,0.0,15.625,0.0,93029.0,10633.0,2353.0,93.33333333333333,37.777777777777764,?,?,?,?,-1.0
iris,5,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02204252326E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.04355555555555556,0.16794178885686684,9.799999999999997,35.62583332358697,23.77443751081735,2.4941088231831383,21.28032868763421,1.5849625007211567,0.16627392154554255,1.418688579175614,21.6532822282418,1.4435521485494534,91.07800013518542,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356268,1.0,1.0,0.9326599326599327,0.9333333333333333,0.035,0.001,0.015625,0.0,15.625,0.0,98562.0,10633.0,2353.0,100.0,37.777777777777764,?,?,?,?,-1.0
